,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Sensor124,Sensor295,Sensor160,Sensor316,Sensor164
10,2.6164740385318948,1.368256594921339,0.8324806880425895,-0.6803247237175242,5.164514477462447,5.507765561608178,5.2438089543896105,5.583007965941587,4.616404744571076,-0.22801123466417067,5.599912232802342,-0.011073430772185125,-0.5863207362936811,7.1956258464017715,6.406676649239609,-0.7444680088258747,4.828560752410141,4.156064498802715,-0.68682857274516,6.814066252436617
11,2.3268503857805443,1.2702690613537788,0.3233803000023529,1.0447694483350982,-0.030186696081874773,-0.19826588301416978,0.5593252600383071,-0.19554971111258387,-0.7654737290497672,-1.3687147258842935,-0.11930488585013312,-0.011073430772185125,1.1535332069959396,-0.5268501083698844,-0.5596394809421339,0.5738783855259278,0.009061955197348872,0.07253476201334508,-1.2688641984328508,-0.3340571122109399
12,2.068022319158981,0.7476688823267905,1.0373265060018069,-0.7738027330405727,-0.2945611233230169,-0.247916389757936,-0.023177996493927506,-0.1700698136052322,0.15512650536679415,-1.7703786238042885,-0.196099163547217,0.06668564790911301,-0.6606120203735409,-0.4161950543257295,-0.4775862874182028,0.3980988662790229,-0.42164290989803105,-0.44117153749747123,-0.7526452595317851,-0.23500690392483062
13,-0.43679052891252673,1.66221919562402,-0.019572326230161873,1.9200635356327347,0.008605344699544869,-0.1774830419030313,0.5921602899240341,-0.18956489120429634,-0.7207611417754156,-0.43686836410316604,-0.15161797610731517,0.45556323907319507,1.6735721955549585,-0.49723819249891343,-0.5104075648277753,0.046539827785213074,0.048920153753754164,0.1613450036236896,0.4817614362304964,-0.31754874416325507
14,1.5437716392958494,1.8581942627591406,1.852975941237728,1.5376534974929903,10.386027675507163,11.306019763185995,10.591882801293258,11.376380620549753,6.68595878412678,-2.024234603064258,11.368285451737592,0.45556323907319507,1.1367577557521003,6.260512713634266,6.488729842763539,0.046539827785213074,3.480914326202281,3.3480654378772283,-1.0073656607821107,6.71914313616243
15,1.83644540132918,2.184819374651008,5.515516446007331,1.7161115152915378,5.961435831381488,5.717548416687371,5.46620667139396,5.632066015262805,4.6687025029008975,-2.3905587873073695,5.689908649742186,0.416683699732546,1.6376248000324456,7.113024186340642,6.578988355639863,0.222319347032118,5.350723558840643,5.179994343251393,-1.0288788763138588,6.904862276698884
16,-1.1651881783040645,0.8783189270835374,0.33907250517660353,-1.1392167694852169,-0.41036519713962366,-0.14456269290772605,-0.22158163129925515,-0.21046079526364575,-0.22173673023131252,-1.776798768187486,-0.1052569755106447,0.416683699732546,-1.068015836295353,-0.0842298921932648,-0.12475755526529951,0.222319347032118,-0.5514230006326007,-0.6205333980046376,0.5639831777833401,-0.35056548025862483
17,-0.8932551593881999,1.0416314830294713,0.9021302844387781,-0.18744067455963206,-0.33648292960668796,-0.33175792753613803,0.30618547219243086,-0.22718334315337177,0.009411377195916039,-2.676544408052624,-0.15145866990758902,0.416683699732546,-0.8235735467422657,-0.7637454353376527,-0.8878522550378578,0.222319347032118,-0.3778769825164425,-0.3645509368924681,-0.08308326380397053,-0.41247186043744316
18,-0.26048369479585143,1.4989066396780861,1.2521124024797614,-0.5273607084616266,0.02786247830830073,-0.19242015871405854,0.00445516966656044,-0.17583912175039895,0.06889508705197313,-0.9542105391979017,-0.1922005063684641,0.1055651872497621,-0.6390435830600333,-0.26657695308292856,-0.2560426649035891,0.3980988662790229,0.09302252214811711,0.1543794944777802,0.8682134449149485,-0.2556423639844367
19,2.052340550402317,2.6747570424888094,7.792798260535925,1.5461514983405404,-0.22574478553977104,-0.06499980273472594,-0.05152732105415487,-0.17032318554295536,0.2381641674477329,-1.2787459458116397,-0.11666040293467891,0.1055651872497621,1.6088668836144353,0.1900699600852037,0.20345521883042456,0.3980988662790229,-0.2888860399192708,-0.3053441091522384,-0.7627633472019677,-0.23500690392483062
20,0.10620254660746345,1.5315691508672729,0.8509055517249307,0.17797336188501225,-0.24885499601026165,-0.2523447019913034,-0.3955415030499111,-0.15168141803300475,0.2832759742513198,-0.6650148462610488,-0.12920793852038281,0.1055651872497621,0.15898859753975145,-0.46450923285205065,-0.493996926122989,0.3980988662790229,-0.25284625268937955,-0.3767405778978095,1.2536831149906436,-0.18960889179369714
21,-0.2987257546209562,0.1924061921106154,0.22916598912624894,-0.05147266099883417,-0.16415056041813508,-0.14116149086765128,-1.388081243363079e-05,-0.25696182663864675,0.2944541210699077,-1.2530364487095509,-0.13992779752377385,0.1055651872497621,0.1565921045049172,-0.05773502009818545,-0.08373095850333398,0.3980988662790229,-0.2726055428100328,-0.2200166221148486,0.7386429824200854,-0.482632424640104
22,-0.6959130888440742,0.8456564158943508,-0.3414338213924616,0.5773794017198558,-0.22526899517782947,-0.23782429845869776,-0.16216824219839288,-0.13847695406016988,0.4920677880413725,-0.9092116893769294,-0.14732829462014355,0.49444277841384415,0.45136074778952245,-0.38190757279092097,-0.4365596906562374,0.7496579047728483,-0.23912524911908623,-0.2966372227198517,0.7018052845917501,-0.15246506368640617
23,1.6232217272823293,-0.33019398691637314,0.11557609372631136,1.1807374618958963,5.846894114652344,5.635775772298516,5.39085736999502,5.613805761820002,4.717407285467602,-2.024234603064258,5.722719933933057,0.06668564790911301,1.014536610975557,6.977432782089353,6.3574447331252495,2.0680042991246665,5.581922786730316,5.341942430893786,-0.8037268671870756,6.908989368710806
24,1.3034861335850838,0.7150063711376037,0.12121402765505301,2.1665055602116805,5.138296503356154,5.4633151670430244,5.04285435226118,5.563239130156938,4.689461918421133,-1.3944242229863786,5.6378386942426015,0.5333223177544932,2.382934133865878,6.977432782089353,6.152311749315422,-0.8323577684493427,5.219126404210219,4.483443428660456,-0.18377297120141914,6.801684976400854
25,0.0038030156786350135,0.8783189270835374,0.26784545576408353,-1.0372407593146185,5.664548145996571,5.742301772345723,5.554191449675123,5.633592071531391,4.65073762408531,-0.7132237682736238,5.723064614619737,-0.049952970112834214,-1.1638755576887203,7.153545755427235,6.644630910459008,1.8922247798777616,5.117444257029389,4.7812189446480815,-0.7671838709413681,6.917243552734648
26,-1.0386927840475917,1.1722815277862184,-0.20361647840330555,-0.9862527542293192,0.035400867800102945,-0.0977088604902681,-0.24325236241074982,-0.10658995008165884,0.010609035783621887,-0.42402807533677095,-0.13667215809664296,-0.049952970112834214,-0.9601736497278144,-0.01409640723570187,0.06396478983974173,1.8922247798777616,0.193798432099365,0.15960362633721223,-0.5176698643174462,-0.053414855400296786
27,1.5173829351976127,0.6496813487592302,0.36950353903880395,1.8180875254621363,-0.19210118150722183,-0.23562334804449928,-0.2761095987584842,-0.10995659330014076,0.39825119867108116,-1.9117663980811161,-0.12893856621902766,0.416683699732546,1.7694319169483261,-0.3959342697824336,-0.4283543713038443,2.2437838183715715,-0.2674685510189729,-0.2356890176931447,-1.5256475107615637,-0.06579613143606046
28,1.0678914855976394,0.3557187480565494,0.1299829668131806,2.480931591571026,0.12572678026973547,-0.1554852761632552,-0.12616601566885707,-0.17270255190065412,0.6401782333876623,-0.9638407557726979,-0.13659395323495918,-0.049952970112834214,2.140888337347625,-0.4504825358605381,-0.4611756487134166,1.8922247798777616,0.28917751753615106,0.4469308786059739,-1.7588546964801421,-0.2721507320321216
29,1.2355107670697778,-0.46084403167312,-0.10409884484434867,2.0390355474984325,0.025893311261190023,-0.0685418656013094,-0.3821926435756985,-0.14945931701596174,0.3231979271748481,-1.1180977383852153,-0.14391914194600378,0.416683699732546,1.9347899363518848,0.16357508799012443,0.162428622068459,1.1891067028901108,0.023424773837132075,0.08298302573220913,0.2291039460585579,-0.18135470776985468
30,2.7924968969567994,-0.0035688750245051683,-0.17516124427873322,2.6593896093695726,-0.20731547215612744,-0.230232486829989,-0.24136203733236788,-0.13964479483059483,0.18826172629332258,-0.24730058738305796,-0.16926620656061475,0.416683699732546,2.2271620866016555,-0.40996096677394617,-0.42014905195145114,2.2437838183715715,-0.2847682561070982,-0.2600682997038275,-1.327804514958186,-0.15246506368640617
31,1.0715305814995884,0.15974368092142882,0.09815240813682749,1.8350835271572359,-0.33182953485290123,-0.06548401182584963,-0.3548287307670505,-0.1565449943088394,0.1926531411149107,-1.1951973101221836,-0.1376279952949999,-0.049952970112834214,1.9299969502822163,0.037334815066510936,0.1542233027160659,1.8922247798777616,-0.4811308352469803,-0.5125680062430423,-0.12561852556308817,-0.2019901678294608
32,-0.6675155196670162,0.3557187480565494,0.3149141043524099,0.5433873983296563,-0.20194151627616333,-0.34986147834305886,-0.1731770957385732,-0.09000719360584901,0.1766843599454994,-1.976025681051685,-0.15642033390996915,0.5333223177544932,0.35789751943098913,-0.7575113477858694,-0.8550309776282854,0.6617681451493803,-0.28415468372493463,-0.27748207256860097,-0.5961587191570187,-0.016271027293005808
33,0.15180693918217583,0.4537062816241097,-0.4722083943491055,0.19496936358011188,5.614815677123802,5.607894132451449,5.389558291967586,5.605654174996014,4.784076946849894,-1.1694878130200945,5.642484642321888,0.5333223177544932,-0.09024667808300427,7.038215135719241,6.382060691182429,0.6617681451493803,5.535479099556605,5.146908174808324,-1.3090418475309544,6.8966080926750415
34,1.534211124339573,0.15974368092142882,0.6092763975212475,1.5801435017307397,-0.0659864830263441,-0.23760713801783015,0.43913000861537516,-0.21392936972144158,-0.6257468938174183,-0.7549836263337025,-0.12741791613073256,0.416683699732546,1.254185914458975,-0.6078932465430683,-0.658103313170851,1.1891067028901108,-0.045614828365567454,0.008103802413683367,-1.326822176349431,-0.37945512434207335
35,-1.3762031525260328,1.2376065501645919,1.0419818513513517,0.7643354203659529,-0.4918381085971761,-0.2522361217708696,-0.24567564257730995,-0.12650731424359482,0.11241001573861892,-0.8738719757000442,-0.1686782218598073,0.5333223177544932,0.3459150542568182,-0.3569712225837875,-0.4857916067705959,0.6617681451493803,-0.7099114300007491,-0.7615849582093024,-1.4386123100258175,-0.1111941435671939
36,1.1588268126735073,0.22506870329980197,0.5244763474917711,1.8605775296998857,10.386027675507163,11.306019763185995,10.591882801293258,11.376380620549753,6.796941813254189,-1.2241168794158672,11.368285451737592,0.416683699732546,1.5010246970468966,5.987771383243743,6.201543665429781,1.1891067028901108,4.121670294917411,3.9801853928685036,-1.4170990944940702,6.748032780245877
37,1.1073851419901777,0.3557187480565494,0.038801402308543245,1.622633505968489,-0.35422468466382645,-0.2792520544550183,-0.1972544521701224,-0.14151450499172408,0.2645126563772615,-1.2369860877515568,-0.1921078191249871,0.416683699732546,1.747863479634818,-0.5050308019386427,-0.6006660777040993,1.1891067028901108,-0.4731127363150475,-0.5421714201131571,-0.003415602633892418,-0.16071924771024862
38,2.3078240144319153,2.1194943522726346,3.088833365834296,1.5801435017307397,-0.33562210658190356,-0.22402287206139693,-0.47446326902429514,-0.09355148841284945,0.1990406535826752,-0.3404794396473147,-0.12852437009973966,0.416683699732546,1.2805473378421517,-0.3273593067128165,-0.3709171358370925,1.1891067028901108,-0.48259415948407364,-0.516050760815997,-1.8534539045033054,-0.016271027293005808
39,2.1575167325395688,0.15974368092142882,-0.39868686782192064,0.5263913966345567,-0.11900823093311406,-0.08900776985280331,-0.426952543559412,-0.08157602395402787,0.14833977336979434,0.2925410126221637,-0.1948942293820155,-0.45518791503757,0.11824821594757008,0.08409047170488629,0.08858074789692105,1.4527759817604837,0.027604691561422402,-0.12424087135859473,-0.5560793039197904,0.016745708802364003
40,1.2821669214658629,0.4210437704349225,0.518663141005659,1.5376534974929903,2.6676629161588887,-0.02761005709832158,0.49739143749960235,-0.21575539506572203,0.8513653643531267,-1.7318288379358064,-0.15489099439259804,0.416683699732546,1.299719282120825,0.30695910168114204,0.2690977736495692,1.1891067028901108,6.188238563418999,6.294475806596893,-1.7742774126376049,-0.3670738483063097
41,-0.5914941752182105,0.6823438599484168,-0.897411651594803,-1.011746756771969,-0.4376145087356751,-0.19711551959768206,-0.47582619063000076,-0.10581527266287319,-0.012545696912024496,-1.539022069454805,-0.15957459666454707,0.5333223177544932,-0.9913280591806588,-0.3242422629369248,-0.29706926166555464,0.6617681451493803,-0.5892569045748943,-0.6553609437341844,-0.07768040145581513,-0.05754194741221801
42,-0.5704589387907602,0.5190313040024829,0.39179236591771516,-0.7313127288028234,-0.3921806545202159,-0.29824185462872305,0.8077156408223458,-0.17237637193484961,-0.6624750905070643,-2.0852838138432284,-0.1562262699939391,0.5333223177544932,-0.7396962905230691,-0.570488721232368,-0.6827192712280303,0.6617681451493803,-0.5828034505208379,-0.5944127387074775,-1.0010786936860747,-0.24738817996059426
43,1.719983814848601,0.32305623686736223,-0.3627135032440899,2.3874535822479768,-0.440405995541286,-0.17092420966871974,-0.14077786766974193,-0.13354930671962364,0.32359714670408335,-0.1444625989747144,-0.1480668960916012,-0.5340977623251452,2.035442643814921,-0.23696503721195752,-0.20681074878923048,2.683232616488849,-0.6364345485854984,-0.6832229803178219,-1.707871322685726,-0.13182960362680002
44,0.5620887080813817,0.9763064606510979,0.5611667361679342,-0.4933687050714271,3.62084977629271,3.6069191382864605,3.9295916714817594,3.670670160531271,1.417059437279522,-2.5030269922905117,3.6476726846854555,0.1055651872497621,-0.3754293492282725,6.01114921156293,6.447703246001574,0.31020910665557044,4.301576919253041,4.795149962939901,-0.4284735186424384,6.917243552734648
45,0.21768929967295042,1.368256594921339,1.5201174209228516,-0.9947507550768692,-0.41642671134609294,-0.27973039434503744,-0.361709958181601,-0.2102656697483877,0.11480533291403061,-0.1251732462558271,-0.18974429441632265,0.1055651872497621,-0.7876261512197529,-0.5517864585770179,-0.5924607583517062,0.31020910665557044,-0.5825640937457475,-0.6362057935829337,-0.6053927020793216,-0.35056548025862483
46,0.9607064383815662,0.8783189270835374,-0.3904225011774345,-0.6973207254126238,5.325202358833309,5.5802942142574,5.918441270175145,5.591072183131878,3.73253270684416,-1.8410869707273496,5.632648208607888,0.5333223177544932,-0.6126821596768572,6.924443037899195,6.242570262191746,0.9254374240197533,5.355870788605859,4.7620637944968305,-0.7879112155861108,6.85533717255583
47,2.1221459824868107,0.5843563263808565,-0.3469150722774934,0.05050334917176418,3.5332053412964473,3.7278980460535722,4.04021038616399,3.6605352830223463,1.518860417234519,-2.2073822354011665,3.660877720404574,0.5333223177544932,-0.04231681738632046,5.97374468625223,6.620014952401828,0.9254374240197533,4.706769105785812,4.983218709879454,-1.0072674269212354,6.888353908651199
48,2.322075387111513,0.22506870329980197,1.0942900871471242,-0.10246066608413334,-0.043115542853477275,0.04115937224344906,-0.4542637160207923,-0.13094569163543435,0.5080365692107839,-0.1251732462558271,-0.17263770504209197,-0.45518791503757,-0.19808886465054248,0.5220351222176685,0.5562839509833277,1.4527759817604837,0.03469537124827836,-0.014534102310522096,-1.2283918477521203,-0.12357541960295758
49,2.140404567705838,0.6496813487592302,-1.0026946900333162,-0.2554246813400309,-0.43726797933911654,-0.19847717425393285,-0.1314428262033712,-0.08903447835068207,0.10442562515391327,0.016214528021000575,-0.16979626173424905,0.1055651872497621,-0.10941862236167765,-0.22449686210839076,-0.30527458101794774,0.31020910665557044,-0.599913223536694,-0.6727747165989579,-0.8539243700944865,0.0043644327666003254
50,2.2082011347115107,0.12708116973224168,-0.17784344553545928,-1.0797307635523679,-0.22887180080871639,-0.09699868715662008,-0.4305555420201165,-0.11153215902782133,0.3583292457475529,-0.3308203035032237,-0.14297489065308144,0.1055651872497621,-1.070412329330187,0.10435125624818219,0.03934883178256241,0.31020910665557044,-0.3369946335108676,-0.32624063658996655,-0.4307328974425762,-0.06992322344798169
51,1.938371639438391,0.9109814382727243,0.9220715213068522,0.10149135425706335,5.2505967799408895,5.547558745096886,5.29893372051529,5.587653118133178,4.859130218346127,-1.4683426421010384,5.601519777181396,0.3389246210512478,0.10386925773856522,6.877687381260819,6.160517068667815,0.222319347032118,5.430621768253117,4.76902930364274,-1.2888056721905892,6.880099724627357
52,-0.14430608400704303,0.7476688823267905,0.3219542187401133,-0.6633287220224245,-0.3950794004247615,-0.06020466543232547,-0.09032478598887513,-0.24086834011154362,0.7072471142991897,-0.6457254935421615,-0.1469980963152566,0.3389246210512478,-0.6989559089308879,0.14954839099861186,0.18704458012563835,0.222319347032118,-0.5525675355364984,-0.6066023797128188,-0.39615457841437957,-0.43723441250897055
53,-0.24001640975194224,0.6496813487592302,-0.15092582975508914,-0.5358587093091765,-0.33820457565625683,-0.1558462320311838,-0.28908372418632156,-0.18894747912616644,0.1172006500894423,-1.5679416387484926,-0.17805701230914,0.5333223177544932,-0.7660577139062452,-0.10760772051245247,-0.12475755526529951,0.9254374240197533,-0.41884405958399606,-0.5073438743836103,-1.6042345994620113,-0.29278619209172774
54,1.7969622625548558,0.9109814382727243,3.8493091245259228,-0.30641268642533004,3.3430652114514117,3.645453378138248,4.1901650724846204,3.641931375686998,1.7528030613663945,-2.06278438893274,3.6982046112385922,0.5333223177544932,-0.5959067084330179,5.791397625362566,6.283596858953712,0.9254374240197533,4.535960157105161,4.741167267059103,-0.6385957470552601,6.937879012794254
55,1.9916328580726952,0.3557187480565494,-0.599464237934302,-0.30641268642533004,0.011517841770620669,-0.2011740721614641,-0.24762425961846138,-0.17333743790552353,-0.10436618863613946,-1.3847940064115822,-0.1222245340196598,0.5333223177544932,-0.44972063330813244,-0.22761390588428243,-0.329890539075127,0.9254374240197533,0.18849975092336205,0.10910368502936928,-0.5308332016747711,-0.2515152719725155
56,2.0951788093868196,1.9888443075158877,1.491991486754551,1.4526734890174917,-0.4361953883497685,-0.2632878274506984,-0.1646581417509753,-0.17682931093230542,0.2521368509709678,0.17044259106422335,-0.15407129158309799,0.49444277841384415,1.568126502022254,-0.4489240139725922,-0.5432288422373477,0.13442958740866554,-0.6232395650666572,-0.6640678301665711,-0.32090744098370094,-0.2515152719725155
57,-0.046208258927628226,1.400919106110526,1.2047383547384412,-0.6718267228699744,10.386027675507163,11.306019763185995,10.591882801293258,11.376380620549753,6.786162885964836,-1.763958479421091,11.368285451737592,0.3389246210512478,-0.5767347641543444,6.026734430442389,6.242570262191746,0.222319347032118,3.722742336433611,3.586634126124624,-0.8164972691008984,6.776922424329326
58,1.3664971843035114,-0.10155640859206545,-0.6415668307304727,1.2742154712189446,3.2409325473990336,3.568428917442957,4.253978116870703,3.6304189702867733,1.8011086244038637,-1.7061193408337194,3.6652021596080497,-0.049952970112834214,1.048087513463235,5.822568063121484,6.185133026724994,-0.7444680088258747,4.614551436161611,4.69763283489717,0.41898999913101437,6.904862276698884
59,-0.4853608898235096,1.0416314830294713,0.6436351300554256,1.197733463590996,-0.25489725858358875,-0.11273988451896781,-0.09394999091158704,-0.09690357002571512,0.2956517796576136,-0.8031925483462776,-0.1821439404512056,0.6110813964357914,1.6040738975447666,-0.08578841408121068,0.00652755437298998,-0.6565782492024222,-0.33791393298333827,-0.34539578674121735,-0.4673741275491601,-0.024525211316848258
60,0.3974459125637275,1.956181796326701,1.2446500405674845,1.2317254669811952,-0.20510978504469898,-0.20256800742378983,-0.22284184801817647,-0.20827655442120505,0.1990406535826752,-0.4272381475283697,-0.17763991971349333,0.45556323907319507,1.4866457388378918,-0.23852355909990333,-0.30527458101794774,-1.0081372876962478,-0.21970451821275672,-0.29315446814689705,0.03165388569868264,-0.34643838824670364
61,1.1413254959658685,2.1194943522726346,4.313252928240053,2.1580075593641306,5.3248888322364225,5.584050502964298,5.342752621671439,5.604034924451484,4.824797338831893,-1.5968612080421762,5.611790682349196,0.49444277841384415,1.7358810144606471,6.902623731467954,6.22615962348696,-0.5686884895789698,5.15479697618636,4.5774778021302325,-1.6323294836724214,6.892481000663121
62,1.6155754188409512,1.3355940837321523,0.2856754550092889,2.1665055602116805,-0.34073479029779574,-0.24699199058397264,-0.17769611075708394,-0.1324455370139103,0.17708357947473466,-0.4336582919115673,-0.17484771650374759,0.49444277841384415,2.2990568776466813,-0.3959342697824336,-0.4775862874182028,-0.5686884895789698,-0.45822495672458713,-0.5056024970971329,-0.8467532982505709,-0.13182960362680002
63,1.4196637443738922,1.3355940837321523,0.8486323197687352,1.6311315068160392,-0.024191187474750003,-0.22441317393484814,0.08274960308923475,-0.13973507678541572,-0.07841691923584611,-1.7125394852169171,-0.15229285509888235,0.7277200144577386,1.9515653875957242,-0.37567348523913763,-0.4283543713038443,-0.3050192107086124,-0.026028877738379193,-0.04762027075359162,-0.7011707164329914,-0.14833797167448493
64,0.6404975518647029,1.3355940837321523,0.505079517809468,-0.4593767016812276,0.16789060708433634,-0.12300511725078968,-0.20913490934409415,-0.1190313859202011,0.18626562864714616,-0.398318578234682,-0.13488503218335132,0.45556323907319507,-0.5192189313183239,-0.09981511107272324,-0.018088403684189115,-0.12923969146170747,0.35560396509398584,0.37031027800097077,-1.4875327727418464,-0.09055868350758782
65,1.6692152717309496,1.1069565054078447,-0.03140587949745949,-0.4763727033763275,-0.13418126808242936,-0.20874827618685926,-0.003888908432729021,-0.14105144593312666,0.3766933440923759,-0.47865714173254353,-0.09139443965811035,0.45556323907319507,-0.5863207362936811,-0.2852792157382787,-0.3791224551894856,0.31020910665557044,-0.226841798333701,-0.171258058093483,0.02212520119375375,-0.15246506368640617
66,1.611368371555461,1.4662441284888994,0.9073326926189027,-1.0372407593146185,-0.1299761613575239,-0.09596864236277518,-0.4387552781163577,-0.12930023020079565,-0.06524267477108178,-1.2530364487095509,-0.13034046077661784,0.45556323907319507,-0.9889315661458246,0.07162229660131962,0.07217010919213485,0.31020910665557044,-0.12537711984528327,-0.16951668080700566,-1.4085527485978964,-0.11944832759103635
67,1.7711415098401604,0.7803313935159771,-0.05503049571511659,-0.93526474914402,-0.1891639323363919,-0.18542700559801178,-0.2575866336365419,-0.20032591775472086,0.4301887610099038,-2.2780905823242277,-0.13714428374310408,0.45556323907319507,-0.8834858726131205,-0.27436956252265776,-0.27245330360837533,0.31020910665557044,-0.17293145069810173,-0.2513614132714408,-0.6166895960800107,-0.3258029281870975
68,0.9173002280135223,0.9109814382727243,0.34665968239488676,3.1947636627652143,-0.27731716049426813,-0.25207178413994275,-0.2395688655252684,-0.10924598694606673,0.03416298800850355,-1.1180977383852153,-0.18564288389246375,0.45556323907319507,2.9868503786440934,-0.44424844830875476,-0.5022022454753822,0.31020910665557044,-0.35820065528981,-0.41505087820031106,-1.6366517735509456,-0.06992322344798169
69,2.0482281616807505,1.4335816172997125,1.2365237674530474,1.56314750003564,-0.4659144094546264,-0.18923905171540364,-0.08634150186629351,-0.17555953892256657,0.2840744133097904,-0.3340592952641171,-0.13956284150258305,0.45556323907319507,2.2223691005319877,-0.27748660629854943,-0.2642479842559822,0.31020910665557044,-0.670166202193649,-0.7232746579068008,-1.023279546243952,-0.2515152719725155
70,1.493760364689586,0.9109814382727243,-0.031480237552101414,-1.1562127711803165,0.0361791838257068,-0.02761005709832158,-0.2176621907549449,-0.19915516466317265,0.006616840491269062,-0.34689958403051224,-0.1333209349496763,0.45556323907319507,-0.9769491009716538,0.25864492315482085,0.30191905105914163,0.31020910665557044,0.06529102746243629,0.17527602191550834,-1.2805540278770422,-0.32167583617517626
71,2.3661547250452353,1.6948817068132067,1.479509956153945,1.0362714474875487,-0.3868754544729023,-0.11463857107628307,-0.3568717252717335,-0.10549491733931522,0.13396787031732416,0.3664594317368236,-0.15174252459073745,0.1834064636886515,0.7533188701786302,-0.043708323106672886,-0.0016777649794029,-0.4807987299555173,-0.5331079709350953,-0.587447229561568,-1.215424978116546,-0.04928776338837556
72,1.8501183050070227,2.184819374651008,3.1638101857166148,-0.5868467143944757,5.5715902602530765,5.643106404478073,5.444183412698098,5.612393286075223,4.741360457221719,-1.7800377599483794,5.593157649933952,0.49444277841384415,-0.5048399731093187,6.952496431882221,6.341034094420464,0.31020910665557044,5.1555365815607175,4.7568396626373985,-0.9696438582058965,6.880099724627357
