Unnamed: 0,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Sensor124,Sensor295,Sensor160,Sensor316,Sensor164,Pass_Fail
0.006385696040868455,0.2882586792618411,0.513157894736842,0.19294346590839873,0.030519790176442546,0.5253572499999999,0.5060439999999999,0.51833175,0.5026842500000002,0.61854480612566,0.5033027027027028,0.5021215,0.5148789482122814,0.0670794633642931,0.9982902735562311,0.962382445141066,0.4179104477611947,0.8079933618974348,0.705515587529976,0.24153052116884627,0.9790864061640066,1
0.007024265644955301,0.2742899869479445,0.5075187969924813,0.1504824854685127,0.1273247496423462,0.05315175000000001,0.019944500000000004,0.09642899999999999,0.006640250000000007,0.14719765043180305,0.29009189189189194,0.008485749999999999,0.5148789482122814,0.21692466460268323,0.056990881458966566,0.07523510971786834,0.6417910447761174,0.12740877494622793,0.14316546762589924,0.18404866312235627,0.02586681342872868,1
0.007662835249042146,0.2618065810158283,0.4774436090225564,0.21002841511270254,0.025274201239866484,0.029119750000000003,0.015714749999999993,0.0439665,0.008827500000000004,0.2278242019509807,0.2150162162162163,0.001857499999999998,0.5300464967131633,0.060681114551083604,0.07047872340425532,0.08568443051201674,0.6119402985074613,0.06658687104237435,0.07242206235011989,0.23503046295936975,0.03907539900935609,2
0.008301404853128991,0.14099821593162407,0.5300751879699248,0.12187888371066953,0.17644253695755846,0.05667799999999999,0.021714999999999995,0.09938625,0.007154000000000004,0.15111359742666336,0.4642648648648649,0.005696750000000004,0.6059002725669391,0.2617131062951497,0.06060030395136779,0.08150470219435738,0.5522388059701494,0.1330373427169717,0.1553956834532374,0.3569405099150141,0.028068244358833247,2
0.008939974457215838,0.23652171089975993,0.5413533834586466,0.2780567952297872,0.15498330948974726,0.9999999999999999,1.0,1.0,1.0,0.7997972098877661,0.1675675675675677,1.0,0.6059002725669391,0.2154798761609908,0.884308510638298,0.9728317659352143,0.5522388059701494,0.6176857334636704,0.5942446043165468,0.209874267530754,0.9664281783159054,1
0.009578544061302683,0.250637511496005,0.5601503759398496,0.583527119721116,0.16499761564139248,0.5977984999999999,0.5239155,0.53836175,0.5068955,0.6231250655571483,0.09909729729729749,0.5098892500000001,0.5983164983164982,0.25861713106295153,0.9882218844984803,0.9843260188087775,0.5820895522388054,0.8817304812305296,0.8465227817745804,0.20774962163840266,0.9911942762795816,2
0.010217113665389528,0.10586723629699032,0.4849624060150376,0.15179127727581707,0.004768717215069149,0.018593000000000005,0.0245195,0.026097500000000003,0.005360250000000007,0.19481836299430086,0.21381621621621644,0.009698249999999997,0.5983164983164982,0.02559339525283799,0.11094224924012158,0.13061650992685478,0.5820895522388054,0.048260000725867974,0.0477218225419664,0.36506073188715116,0.02366538249862412,2
0.010855683269476373,0.11898270057326575,0.4943609022556391,0.19875251697121343,0.05817835002384359,0.02530900000000001,0.008572249999999997,0.07363025,0.003924750000000008,0.21506241040523055,0.045643243243243314,0.0057104999999999986,0.5983164983164982,0.04664602683178537,0.028115501519756836,0.033437826541274834,0.5820895522388054,0.0727672679804877,0.08297362110311748,0.3011564282665218,0.01541001651073199,2
0.011494252873563218,0.1495015819213052,0.5206766917293233,0.22794240607275856,0.039103481163567,0.0584285,0.0204425,0.04645525,0.008332250000000006,0.22027201846089292,0.36756756756756775,0.002193999999999998,0.5376302709636042,0.06253869969040249,0.08871580547112462,0.11389759665621736,0.6119402985074613,0.13926525010738458,0.1544364508393285,0.395106523342,0.03632361034672538,2
0.012132822477650065,0.2610502415365815,0.5883458646616541,0.7734614054815985,0.15546018121125416,0.03537525000000001,0.0312975,0.041413250000000006,0.008805750000000006,0.23509667494143557,0.306908108108108,0.008713999999999998,0.5376302709636042,0.256140350877193,0.14437689969604864,0.1724137931034483,0.6119402985074613,0.08533410666191263,0.0911270983213429,0.23403120027940544,0.03907539900935609,2
0.01277139208173691,0.16718704107922694,0.5225563909774436,0.19448017221387817,0.07868383404864092,0.033274500000000005,0.015337499999999997,0.010429999999999995,0.010406000000000007,0.23904758574875,0.42162162162162176,0.007630999999999999,0.5376302709636042,0.13126934984520125,0.06458966565349546,0.08359456635318706,0.6119402985074613,0.09042345821852056,0.08129496402877695,0.4331755209748146,0.04512933406714365,2
0.013409961685823755,0.14765714842261876,0.44548872180451127,0.14262464032589336,0.06580829756795423,0.04097425000000001,0.024809250000000005,0.046052749999999996,0.0013685000000000017,0.2400265724974651,0.31171351351351384,0.006705750000000003,0.5376302709636042,0.13106295149638805,0.11417173252279636,0.13584117032392898,0.6119402985074613,0.08763315390036386,0.1028776978417266,0.38231014009080677,0.006053935057787563,2
0.014048531289910602,0.12850060644121222,0.4830827067669173,0.09503436547518401,0.10109680495946591,0.03541850000000001,0.016574499999999995,0.031448500000000004,0.011539500000000008,0.2573336596622495,0.37597837837837816,0.006067000000000003,0.61348404681738,0.15644994840041282,0.0746580547112462,0.09090909090909091,0.6716417910447761,0.09236106707379087,0.092326139088729,0.3786720478093833,0.05008255365987893,2
0.014687100893997447,0.24035362801996818,0.41541353383458646,0.1331507950096249,0.13495469718645686,0.5873864999999999,0.51694925,0.5315755,0.5053280000000001,0.6273906506765496,0.1675675675675677,0.51272125,0.5300464967131633,0.20495356037151707,0.97169452887538,0.9561128526645768,0.8955223880597014,0.9143792353100471,0.8688249400479616,0.22998564166246266,0.9917446340121079,1
0.015325670498084292,0.2249326218703347,0.4755639097744361,0.13362102093734654,0.19027181688125894,0.5229739999999999,0.5022572499999999,0.500233,0.5009872500000001,0.624943183804762,0.2852864864864868,0.5053949999999999,0.621067821067821,0.3228070175438597,0.97169452887538,0.929989550679206,0.40298507462686406,0.8631470145887499,0.750599520383693,0.2912123093639644,0.9774353329664283,2
0.015964240102171137,0.16224826095183117,0.4849624060150376,0.14585066040939115,0.010491177873152131,0.570811,0.52602425,0.5462859999999999,0.5070265000000002,0.6215516939967134,0.41261081081081064,0.512751,0.5072951739618405,0.017337461300309623,0.9931610942249243,0.9926854754440961,0.8656716417910454,0.8487879899160186,0.7916067146282973,0.23359462920563462,0.9928453494771601,2
0.016602809706257982,0.11196817185493906,0.5018796992481203,0.10652887548226952,0.013352408202193619,0.05911374999999999,0.028510999999999995,0.02414575,0.014276750000000006,0.21516730184259286,0.4666648648648647,0.006986750000000002,0.5072951739618405,0.03488132094943243,0.11949088145896658,0.15464994775339605,0.8656716417910454,0.15349630066568473,0.15515587529976016,0.2582366409251426,0.06329113924050635,2
0.017241379310344827,0.23524897062247602,0.4718045112781955,0.15432934553100425,0.17072007629947544,0.03843350000000001,0.016761999999999996,0.0211865,0.01398775000000001,0.24911716373553366,0.18858918918918927,0.007654250000000003,0.5983164983164982,0.26996904024767804,0.0729483282674772,0.09195402298850575,0.9253731343283574,0.08835857319880047,0.10071942446043163,0.15868873452598078,0.06164006604292792,2
0.017879948914431676,0.21356977523376267,0.4548872180451128,0.13435238505102384,0.2079160705770148,0.0673245,0.023589,0.03469100000000001,0.008601500000000002,0.27030523408272433,0.3657675675675679,0.006993500000000005,0.5072951739618405,0.3019607843137255,0.06629939209726443,0.08777429467084641,0.8656716417910454,0.16696523969795912,0.19472422062350117,0.1356571849897163,0.03412217941662081,2
0.01851851851851852,0.22165413625372019,0.40789473684210525,0.11482903865487479,0.18311874105865522,0.0582495,0.030995749999999996,0.011632249999999997,0.010596750000000004,0.242543966994161,0.3369351351351355,0.006361250000000006,0.5983164983164982,0.2842105263157895,0.14114741641337386,0.16718913270637412,0.7462686567164161,0.129437017591929,0.14460431654676256,0.33198804765415807,0.04623004953219595,2
0.019157088122605366,0.2967483489631656,0.4342105263157895,0.10890215424606484,0.21793037672865997,0.03705050000000001,0.017221249999999994,0.024316000000000004,0.011439250000000005,0.23072619838467182,0.4996972972972975,0.004173500000000004,0.5983164983164982,0.30939112487100107,0.07123860182370823,0.09299895506792061,0.9253731343283574,0.08591559870348811,0.09736211031175057,0.17822771547207886,0.05008255365987893,2
0.01979565772669221,0.2137452906327026,0.443609022556391,0.13169759090610078,0.1716738197424893,0.025732000000000005,0.03125625,0.014096749999999998,0.0099885,0.23111080032166703,0.3225243243243241,0.006904249999999997,0.5072951739618405,0.2837977296181631,0.12575987841945288,0.16614420062695928,0.8656716417910454,0.058186295213698336,0.06258992805755392,0.2969556443789048,0.04347826086956522,2
0.020434227330779056,0.12987023527687047,0.4548872180451128,0.14977637135754868,0.09918931807343825,0.037539,0.007029999999999998,0.030456999999999998,0.015700250000000006,0.22971224782350264,0.17657837837837842,0.005282250000000002,0.621067821067821,0.14840041279669766,0.028875379939209717,0.037617554858934185,0.6567164179104454,0.08600224420831136,0.0949640287769784,0.25048507897085637,0.0682443588332416,2
0.0210727969348659,0.16938656353530623,0.4605263157894737,0.08412725026805978,0.07963757749165475,0.5662902499999999,0.514574,0.5314585000000001,0.5046282500000002,0.6332296073563861,0.32732972972973,0.5057959999999999,0.621067821067821,0.10980392156862746,0.9791033434650456,0.9592476489028213,0.6567164179104454,0.9078206990427715,0.8419664268585133,0.1800807171407505,0.9900935608145294,2
0.021711366538952746,0.23606060252508831,0.443609022556391,0.17432734767991237,0.1573676680972818,0.0498975,0.016593,0.08560375,0.005062500000000008,0.15943498479074156,0.40480540540540577,0.007785499999999999,0.5983164983164982,0.225593395252838,0.047112462006079034,0.0626959247648903,0.7462686567164161,0.11968760357079188,0.13429256594724218,0.1783247312662501,0.01981287837094113,2
0.02234993614303959,0.09568987950817136,0.5056390977443609,0.21041668927723195,0.11158798283261803,0.011186999999999996,0.015346749999999992,0.0239275,0.012567000000000004,0.22408307401839092,0.3825837837837839,0.004224249999999999,0.621067821067821,0.14736842105263162,0.07769756838905775,0.0846394984326019,0.6567164179104454,0.025879087942894147,0.028297362110311725,0.16728433388955719,0.05558613098514035,2
0.022988505747126436,0.21795563112750382,0.4473684210526316,0.16725468902517493,0.17310443490701002,0.9999999999999999,1.0,1.0,1.0,0.8095171497500087,0.31711891891891897,1.0,0.5983164983164982,0.24685242518059858,0.8510638297872342,0.9362591431556949,0.7462686567164161,0.7081699631841355,0.6812949640287771,0.16940897978190844,0.9702806824435881,2
0.023627075351213285,0.21547457385520588,0.4548872180451128,0.12674748291804094,0.1597520267048164,0.02369625000000001,0.013045249999999994,0.028288499999999998,0.01127875000000001,0.23740428656340684,0.3147135135135136,0.0022019999999999956,0.5983164983164982,0.26811145510835915,0.05965045592705167,0.07001044932079417,0.7462686567164161,0.05931856949767145,0.05851318944844122,0.3090244091738134,0.04898183819482664,2
0.02426564495530013,0.27337233562805346,0.556390977443609,0.3811321791128877,0.1573676680972818,0.025387250000000004,0.017750249999999995,0.0033220000000000055,0.015396000000000009,0.2316702213209328,0.4822810810810808,0.007690000000000002,0.5983164983164982,0.22786377708978334,0.08130699088145896,0.09926854754440964,0.7462686567164161,0.057979652165659035,0.06211031175059949,0.12631456401102104,0.0682443588332416,1
0.024904214559386975,0.26612294092790834,0.443609022556391,0.09025923557610208,0.09823557463042443,0.04507775000000001,0.029252249999999997,0.007600999999999997,0.01642400000000001,0.22722981713926083,0.6005999999999999,0.001961499999999998,0.4282507615840948,0.12776057791537668,0.13145896656534953,0.15778474399164055,0.7910447761194027,0.13002728386184098,0.1160671462829736,0.2544433233730451,0.07264722069345075,2
0.02554278416347382,0.22390438570371277,0.45864661654135336,0.1667698446748298,0.15498330948974726,0.29839,0.034482750000000006,0.090851,0.004905750000000004,0.2888010908709485,0.22222162162162162,0.005414250000000001,0.5983164983164982,0.229514963880289,0.15862462006079028,0.180773249738767,0.7462686567164161,0.9999999999999999,1.0,0.134134037021227,0.021463951568519546,1
0.026181353767560665,0.1335367823969215,0.47368421052631576,0.04866362145727511,0.011921793037672872,0.016116000000000005,0.020042499999999998,0.0031992500000000076,0.01434325000000001,0.2131394007202545,0.2582594594594598,0.005010000000000002,0.621067821067821,0.0321981424148607,0.08168693009118541,0.10867293625914318,0.6567164179104454,0.04291729332604276,0.04292565947242204,0.3016900151344638,0.0627407815079802,2
0.02681992337164751,0.13455132227518685,0.46428571428571425,0.15618832160795562,0.02765855984740105,0.020246,0.0114275,0.1188,0.008629500000000003,0.15621831404496345,0.15615675675675672,0.005298999999999998,0.621067821067821,0.0538699690402477,0.05167173252279636,0.05956112852664579,0.6567164179104454,0.04382861658735959,0.051318944844124664,0.21049516861345027,0.03742432581177767,2
0.027458492975734355,0.24502051145998882,0.45300751879699247,0.09325955607394353,0.20267048164043872,0.01586225,0.022273749999999995,0.033375,0.011962500000000008,0.2425789308066151,0.518918918918919,0.0060032499999999964,0.4128587461920794,0.29287925696594436,0.09232522796352584,0.12016718913270641,1.0,0.03625511148654173,0.03908872901678655,0.14069230470720634,0.052834342322509636,2
0.028097062579821204,0.18917465659093297,0.4906015037593985,0.17031481216102148,0.04101096804959467,0.38503599999999993,0.34411,0.39996825,0.3385250000000001,0.33834481311842235,0.0780756756756757,0.33362025000000006,0.5376302709636042,0.08524251805985555,0.8539133738601825,0.9676071055381402,0.5970149253731334,0.7335754422111374,0.7935251798561151,0.26704567503589577,0.9928453494771601,2
0.02873563218390805,0.17256410243403336,0.513157894736842,0.25029508172030485,0.012875536480686706,0.01804200000000001,0.013004499999999999,0.013476999999999996,0.005377000000000003,0.2242928568931156,0.5225243243243242,0.002406000000000002,0.5376302709636042,0.049742002063983506,0.053951367781155016,0.071055381400209,0.5970149253731334,0.0438624173078833,0.04556354916067143,0.24957313050564622,0.02366538249862412,1
0.029374201787994894,0.20840018728406154,0.4849624060150376,0.09094851635192391,0.02956604673342872,0.5399639999999999,0.5122227500000001,0.57909175,0.5033765000000001,0.5411349253522604,0.20179999999999998,0.504947,0.621067821067821,0.0648090815273478,0.9652355623100304,0.9414838035527692,0.701492537313432,0.882457346282499,0.788968824940048,0.2315475959486204,0.984589983489268,2
0.03001277139208174,0.2644169921226051,0.4680451127819549,0.09457720753132275,0.07153075822603719,0.377069,0.35441625,0.40993099999999993,0.33765500000000004,0.34726058529422044,0.13333513513513534,0.33475999999999995,0.621067821067821,0.11393188854489167,0.8493541033434651,0.9895506792058516,0.701492537313432,0.7907945781650136,0.8194244604316547,0.2098839691101711,0.9889928453494772,2
0.030651340996168584,0.2740596863955782,0.4473684210526316,0.21477940246533056,0.06294706723891275,0.05197650000000001,0.040341249999999995,0.00514125,0.012186000000000006,0.2587322121604139,0.5225243243243242,0.0038825000000000057,0.4282507615840948,0.10051599587203307,0.1848404255319149,0.21734587251828633,0.7910447761194027,0.13102859281717738,0.13117505995203835,0.18804571384221347,0.05393505778756193,1
0.03128991060025543,0.26529761273693947,0.4718045112781955,0.039882600776858415,0.054363376251788276,0.01614750000000001,0.0199265,0.034215749999999996,0.01578375000000001,0.22338379776930872,0.5489513513513512,0.004127750000000003,0.5376302709636042,0.1081527347781218,0.09384498480243161,0.10762800417972834,0.5970149253731334,0.04141246331275776,0.04052757793764984,0.22502813458030968,0.07099614749587232,1
0.031928480204342274,0.26856747476458875,0.44172932330827064,0.10867844808167534,0.008106819265617543,0.03509100000000001,0.0285715,0.007276499999999998,0.013852500000000005,0.24562078249012267,0.4840864864864862,0.006442750000000004,0.5376302709636042,0.02538699690402478,0.1339285714285714,0.15151515151515152,0.5970149253731334,0.07854046095807395,0.0882494004796163,0.26682253870930184,0.06108970831040178,1
0.03256704980842912,0.2555534644761398,0.4868421052631579,0.20041569478151108,0.07439198855507868,0.53318225,0.5094339999999999,0.5232965,0.5030830000000002,0.6398028040977588,0.27147027027027054,0.50226025,0.5831489498156164,0.12652218782249747,0.9595364741641337,0.9310344827586208,0.5820895522388054,0.8930132913606155,0.7899280575539569,0.18207924250067908,0.9878921298844248,2
0.033205619412515965,0.15510488566896477,0.4774436090225564,0.1503635446662581,0.031473533619456366,0.019982500000000007,0.031706,0.037919,0.0027500000000000024,0.2761791545750148,0.425227027027027,0.0060954999999999985,0.5831489498156164,0.05737874097007226,0.13943768996960487,0.17032392894461862,0.5820895522388054,0.0480983754516235,0.049640287769784144,0.2702374946641313,0.012107870115575133,2
0.03384418901660281,0.1504887292228574,0.4718045112781955,0.11092348341063749,0.03862660944206009,0.025152500000000005,0.023558249999999992,0.020018,0.007207000000000002,0.22450263976784024,0.2528540540540539,0.003414749999999996,0.621067821067821,0.05159958720330239,0.10809270516717326,0.13061650992685478,0.701492537313432,0.06698211014607894,0.06330935251798558,0.1509274709922775,0.031370390753990104,2
0.034482758620689655,0.24873322014450094,0.4868421052631579,0.4445588569811053,0.051502145922746795,0.359785,0.34739275,0.4234365,0.33605800000000013,0.3677493793923289,0.16036216216216237,0.3379817499999999,0.621067821067821,0.06625386996904026,0.8271276595744681,0.9467084639498433,0.701492537313432,0.766673825639332,0.7860911270983214,0.24629399666265667,0.9955971381397908,2
0.0351213282247765,0.25812227944790767,0.4548872180451128,0.07351361096966434,0.051502145922746795,0.05694275,0.019696749999999992,0.023752000000000006,0.008547000000000004,0.2050977238558092,0.2870864864864866,0.008233749999999996,0.621067821067821,0.07884416924664604,0.09346504559270517,0.10449320794148383,0.701492537313432,0.15274804843214507,0.14820143884892084,0.2569366292832473,0.036873968079251515,2
0.03575989782886335,0.26311635199866895,0.5488721804511278,0.2479492678717415,0.1502145922746781,0.016245000000000002,0.014405249999999994,0.031224249999999995,0.008247250000000003,0.23632040837732943,0.5777783783783781,0.0054850000000000055,0.61348404681738,0.25263157894736843,0.06648936170212767,0.07732497387669802,0.5671641791044774,0.038118438522372095,0.04172661870503595,0.27766890449765214,0.036873968079251515,2
0.03639846743295019,0.15983619239125527,0.5150375939849624,0.2239912236306359,0.030996661897949453,0.9999999999999999,1.0,1.0,1.0,0.8085731268137477,0.21621621621621617,1.0,0.5831489498156164,0.06790505675954593,0.8558130699088147,0.9414838035527692,0.5820895522388054,0.6518354289780056,0.6270983213429256,0.22872443633823586,0.9741331865712712,1
0.03703703703703704,0.2279716760756786,0.42857142857142855,0.07000208866250515,0.1402002861230329,0.350501,0.340831,0.42918375,0.33506975,0.37198000069927617,0.2270270270270272,0.33513324999999994,0.5072951739618405,0.20784313725490197,0.8309270516717326,0.9341692789968652,0.4179104477611947,0.7777720778529302,0.780095923261391,0.3507412006674686,0.9911942762795816,1
0.037675606641123884,0.13865564335270936,0.4943609022556391,0.1771930014966164,0.13590844062947066,0.03272525000000001,0.027230499999999998,0.0375925,0.015108250000000005,0.24013146393482743,0.39579459459459465,0.0030619999999999953,0.6362353695687027,0.25572755417956655,0.11075227963525837,0.14733542319749215,0.4328358208955227,0.07841064226154938,0.08561151079136689,0.26320384958671267,0.06714364336818933,2
0.03831417624521073,0.18123385296374997,0.5469924812030075,0.22732001565500168,0.13781592751549832,0.037251000000000006,0.019577999999999995,0.025984,0.005547750000000004,0.2316702213209328,0.46606486486486476,0.003450749999999999,0.6059002725669391,0.24561403508771934,0.09213525835866263,0.10762800417972834,0.37313432835820803,0.09510356181822752,0.09280575539568343,0.3124878730257285,0.02421574023115025,2
0.038952745849297574,0.21711153394878702,0.556390977443609,0.4832536001741808,0.18979494515975204,0.5399355,0.5125427499999999,0.527243,0.5044892500000001,0.6367959162267054,0.24744864864864885,0.50314675,0.61348404681738,0.2670794633642931,0.9625759878419455,0.9393939393939394,0.4477611940298507,0.8540627468998058,0.7635491606714628,0.14815281927897855,0.9895432030820033,2
0.03959131545338442,0.23998484277421872,0.5112781954887218,0.14733775267445148,0.19027181688125894,0.024922500000000004,0.015793499999999995,0.03005,0.01205725,0.22974721163595674,0.46486486486486484,0.003691750000000004,0.61348404681738,0.31558307533539737,0.0729483282674772,0.08568443051201674,0.4477611940298507,0.06142094440210215,0.06354916067146281,0.2257363498777601,0.052834342322509636,1
0.040229885057471264,0.2305359256179943,0.5112781954887218,0.19429057570227679,0.16022889842632332,0.05369675,0.017716999999999997,0.05350674999999999,0.011431500000000004,0.20737037166532635,0.22582702702702728,0.005638500000000001,0.6589866923200255,0.28565531475748196,0.0754179331306991,0.09195402298850575,0.4925373134328347,0.12245342978603248,0.1266187050359712,0.24011409057394542,0.05063291139240507,2
0.04086845466155811,0.1929563539871671,0.5112781954887218,0.16563691692151084,0.042918454935622324,0.07115725,0.026356000000000004,0.0272185,0.013208750000000002,0.23055137932240127,0.4714702702702706,0.007141,0.6059002725669391,0.07285861713106297,0.10904255319148937,0.14420062695924768,0.5223880597014907,0.17634563759326105,0.18417266187050357,0.16245294733982688,0.058337919647771054,1
0.04150702426564496,0.2425719194637954,0.4981203007518797,0.12089191869233339,0.04196471149260849,0.0436985,0.0190515,0.04570375,0.011318500000000007,0.24722911786301174,0.4564540540540537,0.010894750000000002,0.6059002725669391,0.0670794633642931,0.08643617021276595,0.09822361546499479,0.5970149253731334,0.09409567219163872,0.1095923261390887,0.311546819822267,0.05008255365987893,2
0.0421455938697318,0.23978193479856563,0.518796992481203,0.1991864183336283,0.010491177873152131,0.04408075,0.02865925,0.006537999999999995,0.012327250000000008,0.208524177476312,0.31171351351351384,0.0075332500000000035,0.6059002725669391,0.03240454076367391,0.12993920972644377,0.15569487983281088,0.5970149253731334,0.10842398706519213,0.10983213429256593,0.1702530171911987,0.054485415520088065,2
0.04278416347381865,0.2474878724439302,0.4793233082706767,0.118921532515691,0.016213638531235107,0.0387005,0.02103825,0.022854749999999997,0.006230250000000007,0.2519142687318625,0.1201189189189189,0.006946000000000006,0.6059002725669391,0.04148606811145511,0.08776595744680851,0.1118077324973877,0.5970149253731334,0.1017086114664009,0.09856115107913666,0.2484574488726764,0.026967528893780963,2
0.04342273307790549,0.20630668424526097,0.4868421052631579,0.15242407778241188,0.24797329518359562,0.03068725000000001,0.015360750000000003,0.0244775,0.014048750000000006,0.21723016677738535,0.3369351351351355,0.002760000000000002,0.6059002725669391,0.3748194014447885,0.06705927051671734,0.08254963427377221,0.5970149253731334,0.07554585670967236,0.07601918465227817,0.14772594978462492,0.06108970831040178,2
0.04406130268199234,0.26085189899038064,0.5169172932330827,0.2266422524242771,0.156413924654268,0.013543500000000007,0.020713499999999996,0.03827775,0.008356250000000004,0.23911751337365822,0.4834810810810807,0.00673725,0.6059002725669391,0.30897832817337473,0.08738601823708209,0.11285266457680253,0.5970149253731334,0.031491702571207855,0.03357314148681054,0.20830261166517905,0.036873968079251515,2
0.04469987228607918,0.23410964233918402,0.4868421052631579,0.120885716937281,0.0038149737720553356,0.0591845,0.034482750000000006,0.026450499999999995,0.0063307500000000065,0.21481766371805178,0.48108108108108094,0.007275999999999998,0.6059002725669391,0.03343653250773995,0.15273556231003038,0.18495297805642635,0.5970149253731334,0.13534915246936696,0.15731414868105514,0.18289417517171794,0.027517886626307116,2
0.04533844189016603,0.2761856547104833,0.5319548872180451,0.24690825898794888,0.1268478779208393,0.020728249999999997,0.027068750000000003,0.013912750000000002,0.014370750000000007,0.22597111989091287,0.6144162162162161,0.005686000000000002,0.5528138528138526,0.18245614035087723,0.11588145896656536,0.14629049111807735,0.46268656716417866,0.05084635408877046,0.05227817745803355,0.18932632232527452,0.06384149697303249,2
0.04597701149425287,0.2512969624168775,0.5601503759398496,0.38738554162695515,0.0357653791130186,0.5623609999999999,0.5175737499999999,0.5363782500000001,0.5052067500000001,0.6294884794237963,0.2132108108108109,0.5015384999999999,0.61348404681738,0.07409700722394222,0.9686550151975686,0.9540229885057473,0.5970149253731334,0.8541671901291525,0.7882494004796164,0.21359967402693153,0.9878921298844248,2
0.04661558109833972,0.24182014541400076,0.4718045112781955,0.11395038285870343,0.17739628040057226,0.040289500000000006,0.016547999999999993,0.012062749999999997,0.020534500000000015,0.22320897870703818,0.3279297297297299,0.005712500000000002,0.5528138528138526,0.30897832817337473,0.07788753799392098,0.08986415882967608,0.46268656716417866,0.08789264173270271,0.1014388489208633,0.2854301680313554,0.09135938359933957,2
